zip,data
41061,18
41063,23
41065,2
41071,23
42001,0
42003,0
42021,0
42023,0
42025,0
42027,0
42029,0
42031,0
42033,0
42035,0
42037,0
42039,0
42041,0
42045,0
42047,6
42049,0
42051,0
42053,6
42055,0
42061,0
42063,0
42069,0
42071,0
42079,0
42081,0
42083,0
42085,0
42087,0
42101,0
42103,0
42123,0
42127,0
42129,0
42131,0
42133,0
44001,174
44003,15
44005,15
45001,23
45003,23
45005,23
45011,23
45013,23
45015,23
45025,23
45033,23
45039,23
45041,23
45043,23
45051,23
45053,23
45055,23
45061,23
45063,23
45065,23
45067,23
45069,23
45071,23
46011,13
46013,13
46015,13
46017,13
46031,13
46033,13
46035,13
46037,13
46039,13
46041,13
46045,13
46047,13
46049,13
46051,13
46055,13
46057,13
46061,13
46063,13
46065,13
46067,13
46069,13
46071,13
46075,13
46077,13
46085,13
46103,13
46105,13
46107,13
46111,13
46113,13
46115,13
46117,13
46121,13
46123,13
46125,13
46127,13
46129,13
46135,13
47001,23
47003,23
47011,24
47017,24
47019,24
47021,24
47023,24
47025,23
47031,23
47033,23
47035,23
47037,23
47039,23
47041,23
47043,46
47107,23
47111,23
47115,23
47117,23
47119,23
47123,23
47125,23
47129,23
47131,23
47133,23
47135,23
47137,23
47139,23
47141,23
47143,23
47145,23
47147,23
47151,23
47161,23
47163,23
47165,23
47167,23
47175,22
47177,23
48001,45
48003,79
48005,79
48007,77
48009,85
48015,85
48017,85
48021,85
48023,45
48025,85
48027,29
48033,85
48035,77
48037,85
48039,45
48041,45
48043,77
48045,77
48047,45
48049,29
48051,77
48059,13
48061,13
48063,47
48065,79
48067,85
48069,85
48071,85
48073,85
48075,85
48079,29
48081,77
48083,85
48085,77
48089,85
48091,85
48093,85
48095,79
48097,29
48099,77
48101,83
48103,123
48105,94
48107,125
48109,125
48111,115
48113,125
48115,123
48117,173
48121,83
48123,83
48125,83
48127,85
48131,171
48133,121
48135,83
48137,92
48139,96
48141,83
48143,96
48145,121
48151,87
48153,87
48157,121
48159,171
48161,171
48165,103
48167,103
48169,92
48173,177
48175,103
48177,123
48179,171
48183,177
48185,87
48187,85
48189,94
48191,109
48193,178
48195,83
48197,109
48201,83
48203,85
48205,85
48207,83
48209,83
48211,85
48213,85
48215,83
48217,83
48219,85
48221,85
48223,85
48225,85
48227,85
48229,83
48231,83
48233,83
48235,85
48237,85
48239,85
48243,83
48255,83
48265,85
48267,83
48269,83
48275,83
48277,83
48279,83
48301,85
48303,85
48307,77
48309,77
48311,77
48313,77
48315,77
48317,77
48321,77
48323,85
48325,77
48327,77
48329,77
48331,85
48333,85
48335,87
48341,77
48343,77
48347,77
48353,95
48357,95
48359,77
48361,79
48363,79
48367,79
48371,79
48375,87
48377,87
48381,103
48383,95
48387,85
48391,103
48393,103
48397,85
48401,11
48411,77
48413,2
48415,36
48417,34
48419,5
48421,61
48423,61
48427,4
48429,66
48433,66
48435,27
48437,59
48439,91
48441,2
48445,2
48449,66
48451,86
48453,11
48455,79
48457,34
48461,29
48463,59
48465,2
48467,2
48469,5
48471,5
48473,66
48475,4
48501,66
48503,73
48505,53
48507,89
49001,97
49003,97
49005,97
49007,97
49009,97
49011,89
49013,97
49015,105
49017,105
49019,97
49021,105
49023,97
49027,97
49029,105
49031,97
49033,105
49035,97
49037,105
49039,97
49041,97
49043,97
49045,97
49047,97
49051,105
49053,97
49055,97
49057,97
50001,4
50003,1
50005,0
50007,1
50009,4
50011,0
50013,0
50021,1
50023,1
50025,0
50027,0
51001,0
51003,0
51005,0
51007,0
51009,0
51011,0
51015,0
51019,0
51023,0
51025,0
51027,0
51029,0
51031,0
51033,0
51035,0
51036,0
51037,0
51041,0
51045,0
51047,0
51049,0
51051,0
51053,0
51061,0
51063,0
51101,0
51103,0
51105,0
51109,0
51111,0
51510,0
51520,0
51530,0
51540,0
51550,0
51570,0
51630,0
51640,0
51650,0
53001,144
53003,160
53005,145
53007,145
53011,140
53013,145
53015,121
53017,160
53019,141
53021,146
53023,158
53027,136
53029,160
53031,120
53033,129
53035,146
53037,126
53039,145
53045,145
53047,170
53049,121
53051,160
53057,129
53059,167
53061,121
53063,121
53065,141
53069,160
53073,158
53075,145
54001,2
54003,59
54005,2
54007,26
54009,2
54011,59
54013,26
54015,32
54017,31
54021,59
54023,32
54025,32
54027,26
54101,39
54103,0
54107,48
55001,36
55003,32
55005,37
55007,0
55009,59
55011,38
55013,7
55017,30
55019,59
55021,57
55025,12
55027,54
55029,26
55031,59
55033,59
55037,0
55041,53
55043,32
55045,7
55047,32
55049,52
55051,26
55053,59
55055,36
55057,63
55063,0
55065,59
55067,0
55069,0
55071,36
55073,8
55075,36
55077,36
55078,11
55079,11
55083,36
55085,63
55087,57
55089,59
55101,36
55103,36
55105,36
55107,36
55109,36
55111,36
55113,36
55115,36
55117,36
55119,36
55121,36
55123,36
55125,36
55127,36
55129,36
55133,36
56001,0
56003,1
56007,0
56009,0
56011,10
56013,0
56017,10
56019,0
56021,0
56023,0
56025,0
56027,0
56029,0
56031,0
56033,0
56035,27
56037,0
56039,0
56041,0
56043,27
56045,27
72001,1
72003,0
72005,2
72007,3
72011,1
72013,3
72015,1
72017,2
72019,1
72021,2
72023,3
72025,1
72027,3
72029,0
72031,3
72033,3
72035,3
72037,0
72039,3
72041,2
72043,2
72045,3
72047,3
72051,3
72053,3
72055,0
72057,0
72059,2
72061,3
72063,1
72065,1
72067,3
72069,0
72073,0
72075,2
72079,0
72081,3
72083,3
72085,3
72087,1
72089,1
72099,3
72101,2
72103,1
72105,1
72107,3
72111,3
72113,3
72115,3
72117,3
72119,3
72121,3
72123,2
72125,1
72127,3
72129,0
72131,3
72133,0
72135,3
72137,3
72139,2
72141,3
72143,3
72145,3
72149,3
72153,3
