zip,data
48127,1238
48131,1118
48133,748
48135,1327
48137,846
48139,1326
48141,1326
48143,1164
48145,950
48151,1256
48153,1381
48157,941
48159,1268
48161,1069
48165,1253
48167,1288
48169,1123
48173,1374
48175,1395
48177,942
48179,1435
48183,1373
48185,1367
48187,1309
48189,1358
48191,1435
48193,1410
48195,1407
48197,1436
48201,1179
48203,1219
48205,1219
48207,1179
48209,1200
48211,1218
48213,1216
48215,1172
48217,1199
48219,1237
48221,1224
48223,1242
48225,1211
48227,1223
48229,1323
48231,1178
48233,1180
48235,1224
48237,1236
48239,1242
48243,1178
48255,1179
48265,1211
48267,1179
48269,1178
48275,1179
48277,1196
48279,1178
48301,1239
48303,1239
48307,1235
48309,1235
48311,1234
48313,1234
48315,1231
48317,1233
48321,1237
48323,1240
48325,1240
48327,1408
48329,1407
48331,1240
48333,1240
48335,1240
48341,1239
48343,1237
48347,1405
48353,1495
48357,1421
48359,1404
48361,1404
48363,1403
48367,1402
48371,1403
48375,1240
48377,1242
48381,1287
48383,1457
48387,1409
48391,1288
48393,1287
48397,1219
48401,84
48411,1244
48413,3
48415,646
48417,496
48419,78
48421,1050
48423,1057
48427,41
48429,859
48433,928
48435,576
48437,821
48439,1365
48441,1
48445,2
48449,931
48451,1334
48453,419
48455,1244
48457,850
48461,1016
48463,787
48465,2
48467,2
48469,75
48471,251
48473,1130
48475,40
48501,1130
48503,1007
48505,848
48507,1329
49001,986
49003,989
49005,987
49007,987
49009,1002
49011,688
49013,663
49015,681
49017,568
49019,998
49021,572
49023,367
49027,650
49029,562
49031,743
49033,553
49035,406
49037,569
49039,528
49041,987
49043,531
49045,706
49047,535
49051,563
49053,911
49055,651
49057,716
50001,176
50003,242
50005,215
50007,244
50009,177
50011,242
50013,242
50021,244
50023,244
50025,148
50027,107
51001,7
51003,5
51005,1
51007,4
51009,50
51011,7
51015,4
51019,3
51023,7
51025,3
51027,8
51029,50
51031,5
51033,62
51035,4
51036,6
51037,51
51041,8
51045,5
51047,62
51049,3
51051,4
51053,1
51061,3
51063,5
51101,4
51103,4
51105,4
51109,4
51111,4
51510,1166
51520,41
51530,588
51540,827
51550,827
51570,828
51630,1
51640,549
51650,783
53001,312
53003,575
53005,648
53007,646
53011,311
53013,213
53015,248
53017,446
53019,282
53021,217
53023,249
53027,612
53029,552
53031,308
53033,446
53035,464
53037,450
53039,424
53045,648
53047,427
53049,282
53051,634
53057,282
53059,426
53061,281
53063,248
53065,401
53069,674
53073,248
53075,216
54001,539
54003,654
54005,662
54007,921
54009,1201
54011,739
54013,600
54015,618
54017,1336
54021,805
54023,1270
54025,1395
54027,599
54101,239
54107,264
55001,1388
55003,1386
55005,1747
55007,216
55009,904
55011,1742
55013,1311
55017,1925
55019,837
55021,602
55025,1306
55027,478
55029,1450
55031,1130
55033,1129
55037,274
55041,305
55043,1385
55045,1309
55047,1269
55049,473
55051,1016
55053,494
55055,1412
55057,978
55063,942
55065,991
55067,1204
55069,1286
55071,1389
55073,1301
55075,1286
55077,1283
55078,1312
55079,1312
55083,1384
55085,1691
55087,598
55089,906
55101,1286
55103,1286
55105,1286
55107,1286
55109,1282
55111,1286
55113,1298
55115,1280
55117,1298
55119,1286
55121,1285
55123,1283
55125,1414
55127,1295
55129,1390
55133,1286
56001,409
56003,413
56007,565
56009,528
56011,895
56013,324
56017,439
56019,230
56021,233
56023,489
56025,489
56027,323
56029,492
56031,369
56033,323
56035,662
56037,415
56039,371
56041,233
56043,539
56045,661
72001,479
72003,153
72005,36
72007,477
72011,502
72013,363
72015,504
72017,498
72019,502
72023,477
72025,351
72027,235
72031,95
72033,479
72035,479
72037,499
72039,477
72041,407
72043,36
72045,477
72047,477
72051,161
72053,503
72055,26
72057,268
72059,1
72061,477
72063,350
72065,501
72067,234
72073,407
72075,1
72079,410
72081,234
72083,501
72085,363
72087,477
72089,504
72099,479
72103,504
72105,387
72107,479
72111,477
72113,478
72115,503
72117,503
72119,503
72121,234
72123,1
72125,479
72127,479
72129,411
72131,363
72133,26
72135,479
72137,477
72139,3
72141,95
72143,363
72145,363
72149,363
72153,363
