fips,Total,Cash,0-100,100-150,150-200,200-250,250-300,300-350,350-400,400-450,450-500,500-550,550-600,600-650,650-700,700-750,750-800,800-900,900-1000,1000-1250,1250-1500,1500-2000,2000+,No Cash,Median,Aggregate
27013,4357179,101594,12137,107699,732,48142,28852,103859,3889693,8577,819,1490,1296,1101,1068,1119,7987,10804,10884,2652,645,2041,10651,3337,481783,433748
27043,555378,2079,626,88,43,9228,6618,22212,490320,1695,260,387,188,205,186,348,5191,2355,1875,387,112,2932,4123,3920,61054,54787
27091,920964,6472,193,2784,82,15833,5623,33414,829751,2622,319,519,348,373,320,463,5555,3046,2683,869,242,2283,4137,3033,101512,92677
27079,1533294,12022,4924,6343,256,47358,7670,85737,1334570,3222,296,688,491,512,476,471,5618,5255,4558,1278,271,2777,4891,3610,170964,148879
27189,54936,1914,15,4,6,3400,0,3400,41200,156,13,49,25,13,26,39,1273,784,155,41,26,1032,168,1197,5784,4605
27033,412922,1105,60,8335,29,4610,11911,18705,350610,1274,136,245,158,170,113,344,4055,1873,1141,1968,94,888,2521,2577,44603,39186
27165,556339,5352,6010,7983,105,42969,3848,83713,386211,1347,177,465,200,173,297,309,4380,2342,2032,1697,231,2061,1793,2644,63703,43165
27195,11531,7,0,2,0,0,0,0,11000,37,2,7,14,2,0,3,325,39,39,3,4,0,37,10,1258,1229
27063,1344229,26298,8698,43143,155,92904,30311,161943,948738,2754,313,826,434,486,528,486,4662,3775,3559,2883,542,2159,5010,3622,150510,105919
27105,1009215,27436,9562,36633,133,93694,18393,157238,634426,1859,263,601,293,357,441,334,6587,3409,3059,3364,475,3304,2904,4450,114125,70818
27081,244864,78,1721,12,15,2023,1815,3912,225807,781,106,135,84,91,63,150,2800,820,1190,175,50,308,1617,1111,26659,25229
27101,633805,2078,4978,6862,38,1728,5563,9222,582108,1769,249,333,265,168,181,379,5958,2821,2046,1027,83,754,3004,2191,69506,64998
27133,370343,2012,974,747,26,22,1431,3416,349111,965,119,105,131,127,126,151,4094,1988,1389,523,32,95,1642,1117,40413,38958
27117,389867,120,4949,2740,33,31,5555,4507,359700,1090,140,205,206,105,97,198,3088,1127,1428,326,52,61,2328,1781,42757,40171
27023,1730856,26267,27496,33115,201,99206,36395,176567,1288466,3589,364,894,561,624,664,550,5069,4513,6393,1992,621,4452,7371,5486,193230,143818
27149,446351,11325,2448,4084,35,1336,5758,3917,404806,1127,154,175,141,157,64,147,3170,1448,1579,1428,111,490,1815,636,48474,45177
27151,373136,122,2250,1270,36,5423,5423,8616,334025,1044,118,169,177,115,80,215,4040,1083,1784,845,86,1950,2404,1861,40370,37299
27011,235358,65,14831,2220,19,3208,2840,6112,194208,715,110,104,95,105,71,148,2433,767,2496,1261,107,766,1720,957,25286,21706
27073,710233,1134,6607,3433,57,6194,7764,18117,645917,1911,180,296,232,254,201,355,3373,2814,3391,1435,123,1174,3104,2167,77880,72110
27155,166537,49,12234,3922,14,605,1632,1616,137806,498,52,55,64,64,46,125,2445,531,1353,1245,33,311,1326,511,17788,15396
27051,1196675,7253,3885,7967,139,479,1981,5972,1143866,3009,198,381,445,417,417,390,4946,3402,3401,2344,111,393,3926,1353,131146,127654
27173,890901,588,18361,3183,68,7524,13699,32522,787130,2295,232,401,278,290,282,397,5716,2567,3911,1342,138,1680,4154,4143,97988,87872
27121,1494389,8150,5526,7106,151,1512,4017,8977,1425904,3816,319,520,567,477,442,529,5226,4613,5090,2345,179,1190,5060,2673,163483,159136
27097,1450271,15206,3793,2160,183,5267,9019,21701,1353652,3846,327,552,583,453,383,719,8744,5470,5564,1579,316,1662,6787,2305,159356,151102
27041,1488120,8115,4949,7903,4064,122,3013,5282,1421378,3780,287,462,547,471,501,518,6657,4592,4754,2734,1118,242,5256,1375,162744,158625
27111,2779941,18751,64295,11339,290,37152,31833,43611,2502463,7277,659,984,970,984,927,1298,13061,9222,10132,3106,547,4410,11627,5003,303639,279370
27153,926203,10992,11486,4271,104,4972,6773,18034,841538,2453,230,340,380,319,300,428,5851,3772,3943,1970,212,1236,5250,1349,101781,93950
27035,2380497,1093,41697,24331,382,5865,27119,17707,2210441,5488,386,759,766,649,552,932,8449,5867,9591,3130,289,2008,9267,3729,260430,246573
27021,3057119,17055,221237,19827,388,64647,80407,102522,2491596,6149,416,1025,833,865,996,945,7861,7287,11568,3787,612,2904,10470,3722,335956,277907
27057,1945903,13359,262590,27142,1107,6721,40173,17707,1534899,4038,356,565,522,634,561,765,4767,5511,6914,2922,1081,2355,7746,3468,212280,171262
27159,834757,1582,17209,3824,91,4759,10303,7933,767619,2373,178,287,348,356,359,385,2467,2736,3762,1066,241,1204,3934,1741,90882,85746
27107,356116,483,31764,5349,33,3015,16031,9552,270134,894,99,144,101,135,91,189,5213,1074,2121,2284,78,1149,3942,2241,38133,30165
27027,2666275,19056,65477,14774,354,80111,85584,127607,2222626,5363,337,954,680,756,914,701,5762,7607,11000,1743,614,2472,9124,2659,293992,247891
27087,233229,444,52432,4545,28,1718,6399,2648,154425,553,50,84,76,85,58,137,2062,742,2228,1727,55,456,1769,508,25021,17247
27119,2019237,6706,34028,19761,331,54492,22161,93917,1736116,5062,439,905,687,691,672,811,9234,6784,8133,2866,537,2915,8244,3745,223323,193818
27125,613542,1237,2615,3416,112,20974,3745,43932,523021,1562,131,350,221,220,213,268,3101,2185,2214,439,190,540,2122,734,69372,58404
27029,259953,494,38543,6057,22,1713,6560,3740,190627,660,72,86,86,75,87,151,2804,860,1850,2099,81,468,1772,1046,28012,21292
27007,1624847,11833,372066,25902,1019,5054,27650,13948,1132960,2968,320,458,428,425,442,653,6344,3721,6465,2658,984,1741,4272,2536,177317,126377
27071,481908,1530,17669,1065,63,2457,5475,4733,434829,1295,138,197,128,171,106,311,2543,1816,2598,686,102,921,1910,1165,52451,48547
27077,92927,1413,3106,1012,12,1104,432,1109,79400,261,13,30,24,26,33,76,1306,737,693,537,23,545,442,593,9865,8866
27135,398790,113,12758,3086,68,949,1053,3431,364811,1010,64,190,156,153,119,158,4043,1062,2092,387,60,482,1347,1198,43563,40722
27113,573085,5259,9632,12569,43,854,3454,2326,523737,1598,160,273,234,244,146,203,2622,2547,2303,668,117,583,2537,976,62351,58492
27069,122044,39,1515,21,21,1713,2610,3002,105110,382,32,85,59,51,40,86,2632,387,945,95,57,882,1480,800,13073,11747
27999,5068,2,0,0,0,0,0,0,4600,26,2,4,3,2,6,11,315,28,19,11,2,4,29,4,545,515
46083,3323504,26900,36995,25226,835,7739,20844,19103,3144548,6078,477,884,1262,948,735,689,5018,7216,6956,1678,240,954,6968,1211,366038,350528
46127,660641,6389,777,40544,84,5558,1046,6932,584835,1334,185,334,214,166,102,225,3503,2480,1566,1049,96,990,1768,464,72292,65217
46011,1871254,7851,18027,36322,3366,4541,14561,10106,1741453,4472,405,622,746,699,479,541,4156,5232,5757,884,761,903,6078,3292,204445,194337
46101,2095192,10134,59384,44266,3409,4575,26198,9842,1894404,4825,457,712,801,738,546,571,4408,6868,7739,1985,798,914,8410,3208,228205,211398
46099,13031835,260364,306463,112819,12765,122393,153206,248247,11649045,24688,2168,4183,4768,4069,3103,2701,12028,29608,31396,5751,2881,4073,28530,6586,1440891,1298980
46027,1115369,261,31972,25991,137,2950,12478,3268,1017638,2483,174,369,284,324,260,383,4239,2746,3486,1355,130,501,3526,414,121938,113495
46087,701278,154,3132,4749,74,3965,2558,16536,650218,1856,194,280,293,296,174,300,4586,1920,2726,1283,92,1019,2343,2530,77273,72591
46125,389235,104,1053,73,55,33,17,921,374810,1213,133,192,173,145,128,266,4734,1251,1625,259,58,71,1262,659,42471,41862
46079,847161,896,7795,7949,118,2390,7774,16027,778827,2213,236,365,321,322,217,357,5011,3024,4594,1588,122,517,3880,2618,92827,86945
46999,754247,1486,76571,4443,902,6149,6234,26804,602451,2180,205,434,371,257,210,521,6852,2827,4705,1197,580,1650,4036,3182,83158,67316
46067,301048,93,3339,753,22,19,714,3411,278810,1117,116,175,150,111,86,339,4539,1149,1889,722,51,70,1498,1875,32716,31174
46135,1064557,10966,18411,6088,197,10509,7144,15952,971124,2646,259,544,521,317,320,356,3959,3274,3304,1605,206,1693,4064,1098,116744,108406
46009,3014546,27823,40713,22683,777,8100,22125,19873,2834249,5402,444,756,1122,827,632,624,3634,6868,6906,1007,199,1175,7058,1549,331938,315917
46077,195570,48,330,17,17,4,909,1400,184202,712,73,89,111,106,68,179,3269,727,944,175,58,52,1230,850,21265,20596
46097,148097,147,1336,13,10,5,1207,3300,134802,547,60,87,85,44,40,160,2376,656,1124,170,30,31,976,891,16113,15074
46029,1279121,297,32892,11313,152,7121,2251,12774,1189845,3053,315,501,409,375,358,353,3738,3118,4038,841,222,684,3453,1018,140515,132752
46057,1432259,337,33438,11333,160,6426,2663,13174,1337747,3608,385,586,490,456,414,467,5043,3680,4701,958,263,342,4264,1324,157277,149290
46039,134100,46,527,15,11,705,1408,1000,122704,489,47,83,68,60,48,134,3147,499,592,136,43,415,1272,651,14410,13718
46051,307813,93,23758,433,25,718,1109,4604,265114,847,76,131,101,79,124,206,3640,866,2143,386,58,453,1659,1190,33658,29603
46109,529734,2119,145381,1652,31,2325,3387,7262,349518,1259,139,208,183,132,174,324,3724,1713,4175,899,87,582,2650,1810,57666,39032
46025,98201,33,526,1013,2,2,8,2,90000,394,35,39,46,38,32,139,3821,409,530,599,30,9,421,73,10586,10062
46037,369895,2072,126229,1633,20,15,3190,858,221999,920,122,168,129,152,71,249,4310,1357,3175,861,49,63,1706,547,40016,24808
46091,284176,2036,107642,1221,11,3309,2618,3354,152389,655,100,131,100,73,73,185,3827,1115,1508,589,46,855,1429,910,30622,17027
46115,222174,45,2729,44,15,20,2210,6,206808,784,105,95,67,86,56,251,4562,822,1613,219,46,55,1366,170,24021,23110
46035,1137161,9278,18853,184,188,3128,189,7659,1076432,2981,298,424,403,428,346,433,2404,3879,3357,363,204,794,3177,1759,124618,120157
46061,1206485,9307,20659,893,191,2940,196,7968,1140036,3209,317,439,438,462,368,502,3298,4116,3985,806,205,684,3416,2050,132126,127265
46005,883403,6820,5564,6506,125,14858,5087,14855,809751,2471,249,323,374,282,224,458,3648,2898,3098,910,219,777,2915,991,96245,90405
46073,109227,32,1927,10,10,0,5,5,102904,430,38,62,55,51,24,118,1279,452,1103,115,16,38,468,85,11782,11509
46023,336248,676,120032,25,14,3710,2524,8268,185848,841,113,194,135,93,97,304,3711,1140,3241,262,71,1136,1929,1884,36099,20782
46043,180935,54,3323,8,6,4,16,1805,166702,730,82,103,95,88,44,200,3254,764,1655,211,47,37,793,914,19644,18648
46111,847780,6806,4438,6499,130,15058,6287,16252,773651,2326,256,314,343,288,223,398,2521,2747,2614,861,213,893,3157,1505,92299,86374
46053,96821,25,9309,5,4,2,651,8,81903,419,47,62,66,36,28,145,1823,419,958,145,41,31,595,99,10397,9171
46015,246929,107,28333,32,34,12,91,1018,209426,741,69,131,123,88,70,141,1645,744,2518,170,30,45,744,617,26798,23400
46017,321997,105,86032,1132,28,18,3112,39,222653,775,77,138,135,87,104,165,1911,761,2018,742,49,56,1737,123,34919,24870
46003,220680,59,2948,14,23,603,1207,4203,200904,868,94,130,117,113,57,257,2761,903,1922,261,55,416,1365,1400,23876,22476
46049,71346,19,908,7,8,0,2,0,65700,314,48,42,40,34,20,91,2549,338,659,102,18,34,350,63,7678,7352
46069,66682,27,5820,2,8,400,19,1209,55703,231,35,31,42,25,25,57,1309,234,828,66,14,155,252,190,7230,6229
46059,297234,63,2445,43,15,22,2907,9,281614,1010,107,125,136,132,92,238,2719,1068,1612,212,80,94,2304,187,32173,31470
46085,212118,538,62563,1420,11,16,7162,657,129335,443,50,89,79,57,34,141,3340,701,2019,879,37,10,2206,331,22717,14435
46013,1821367,9938,74484,12237,4219,1459,288,6886,1676192,4693,434,812,709,713,380,741,6332,5257,5802,1037,748,478,5035,2493,199470,187112
46129,266879,49,64140,47,32,14,3588,216,192104,616,111,122,126,91,63,176,2253,628,971,121,85,60,1067,199,29112,21454
46045,79960,26,906,11,3,4,4,902,72300,393,40,46,45,28,29,165,2772,403,686,176,16,19,433,553,8640,8095
46089,50292,13,12,2,2,0,0,0,47600,266,29,38,32,22,16,86,1196,276,200,107,14,27,299,55,5420,5332
46021,48366,12,12,2,0,4,0,0,45600,214,20,39,29,18,19,55,1555,224,173,68,10,22,237,53,5237,5103
46041,582622,3064,309948,965,432,14,7468,1841,245891,828,195,246,197,138,119,311,2650,1339,3308,311,276,65,2592,424,63413,27443
46107,76124,14,5,8,2,0,908,2,72013,228,24,37,41,20,6,53,1659,238,216,49,19,11,525,46,8281,8039
46119,974225,6437,48905,9575,49,1098,5613,10051,873750,2329,232,394,498,342,259,292,2516,2723,3804,705,103,518,2950,1082,107285,97519
46065,1110222,6447,113025,9612,77,710,8292,9065,943541,2481,281,456,539,390,286,350,1894,2877,4368,699,154,411,3234,1033,122139,105304
46071,201219,23,93126,15,24,0,2849,1466,92847,392,73,71,51,44,30,159,4711,364,3093,108,19,39,890,825,21751,10373
46095,121155,16,68607,2612,2,2,1071,1614,41028,235,39,39,38,39,22,175,1891,219,1839,694,15,9,637,312,13003,4587
46121,321414,49,262109,2600,1,15,5290,2796,42139,339,201,69,73,35,72,157,1083,178,1692,881,34,20,949,632,34935,4696
46123,218684,42,23731,32,4610,10,2614,23,178815,713,93,94,103,80,62,246,2277,726,1897,233,740,40,1348,155,23532,19988
46075,38377,14,1606,10,2,2,806,0,33000,157,7,13,25,25,6,71,1246,163,530,71,8,6,593,16,4069,3691
46117,139424,30,19733,3407,10,16,2370,13,107911,313,20,49,61,57,21,82,1658,325,966,1357,13,8,972,32,14991,12042
46055,42838,14,3708,9,3,0,14,1406,34602,162,20,15,36,16,3,61,1153,160,457,57,7,17,167,751,4692,3871
46007,203920,14,141306,19,14,8,6063,1637,47646,223,27,71,40,54,30,177,3492,185,1653,94,21,16,579,551,22339,5315
46063,25877,2,502,0,0,0,2,0,22900,144,13,20,13,4,4,71,1431,150,360,70,6,2,157,26,2756,2565
46105,97708,1331,10210,2602,8,2,336,5,76406,339,27,37,59,40,20,131,2719,991,880,966,29,22,484,64,10386,8544
46031,141369,26,90611,2008,804,400,1283,3083,35755,225,60,65,43,30,34,110,2066,190,1707,1222,383,388,609,267,15153,3995
46137,51328,1,42000,4,0,2,1225,8,5609,74,9,9,7,7,12,91,739,59,836,42,2,5,583,4,5491,628
46093,6186515,84506,569501,62529,10598,35005,188511,136496,5008670,12050,1051,1895,1858,1810,1549,2608,8819,13970,16025,5143,1985,1980,15614,4342,684569,558556
46103,5772880,84449,540788,59850,10561,40447,183110,126557,4642736,11146,1028,1690,1735,1717,1446,2448,7349,13063,14967,4090,1928,2774,14682,4319,637948,517748
46113,357580,10,268603,7907,9,6603,2830,10229,51028,311,147,81,71,33,61,158,3120,187,2873,938,41,503,706,1131,38696,5679
46019,1175148,4109,26281,12115,210,4955,3781,33264,1066446,2887,170,498,414,429,344,304,3746,3441,3878,1312,198,942,4129,1295,130696,119015
46033,514979,2049,37307,2228,70,2832,4874,5655,444322,1409,133,226,189,153,178,297,2897,1728,2783,551,98,706,2382,1912,56107,49625
46047,334197,1992,26568,2202,47,17,4099,3925,284617,877,63,168,104,93,110,182,2128,1194,2192,446,59,85,1745,1284,36416,31784
46081,1691133,4205,45528,8520,288,4836,16424,33894,1544273,4066,268,680,564,553,516,493,3495,4647,6534,1037,243,1751,6095,2223,187033,172323
38077,790734,281,21230,127,113,70,91,3820,743346,2248,220,416,399,300,171,324,5480,2294,4648,416,131,68,2339,2202,86262,83017
38017,10013922,88294,155237,128423,4687,40641,106081,128585,9229762,20824,1761,3502,3964,3043,2482,1901,10956,22934,24938,3408,1569,2583,22862,5485,1106454,1029470
38097,318740,782,5661,29,23,2718,38,7104,290903,935,121,187,112,137,88,162,3606,1272,2271,152,59,398,947,1035,34989,32495
38081,249303,658,3056,758,25,917,21,4208,228006,760,91,135,139,80,87,146,3398,1096,1962,523,58,467,811,1901,27112,25477
38091,200425,41,1728,624,16,814,14,1302,185607,709,94,106,92,88,67,180,3927,730,1748,441,53,318,770,956,21593,20749
38003,503396,4018,95,2180,25,1229,4627,4731,468309,1615,153,265,235,232,109,347,5267,2538,1529,714,159,683,2876,1460,54672,52335
38073,224808,946,4036,48,8,1217,2310,4402,200702,716,92,124,108,73,90,169,2734,925,2129,195,44,625,1315,1800,24217,22427
38999,342282,80,6458,721,24,811,19,3307,317014,1254,172,252,178,118,88,247,4092,1293,2959,525,72,284,1380,934,37177,35449
38045,187403,642,1939,731,13,908,15,2006,172203,676,63,99,93,70,81,194,2759,1015,1313,550,39,476,733,785,20255,19253
38021,275766,665,1953,743,31,1717,1013,5508,252503,934,88,183,149,79,108,204,2680,1281,1620,586,72,703,1466,1480,30035,28227
38039,73262,10,703,607,2,6,502,0,66307,317,32,38,31,38,36,96,2450,319,631,375,34,26,619,83,7833,7421
38019,2882475,23529,63698,56225,2660,22882,28616,38413,2597229,6894,596,977,1122,882,892,826,6088,8424,8564,963,676,1117,9225,1977,317584,289860
38035,3860989,54360,94714,22930,729,18093,29497,77462,3500775,8138,558,1348,1219,1200,800,1631,6947,11044,10326,3600,564,2146,9355,3553,427239,390372
38099,467778,62,6992,62,52,28344,1386,33612,380446,1287,153,294,199,165,191,284,5812,1324,2106,354,111,696,1978,1868,50994,42505
38063,75712,10,817,610,6,1,4,0,69200,304,48,42,37,39,23,75,2704,310,642,354,28,28,325,105,8140,7742
38067,267790,1278,6466,2133,35,6122,4831,10815,220007,751,118,160,103,91,69,155,4243,1371,1787,1262,67,2029,1591,2306,28694,24576
38071,684236,1185,46454,4278,34,721,9192,1628,601282,1959,275,323,309,284,174,272,4970,2463,2862,1075,144,479,2551,1322,74424,67160
38009,616880,896,73907,1073,70,28344,2703,34121,458273,1440,233,291,225,190,239,293,4381,1870,3903,607,139,697,1739,1246,67136,51177
38079,417366,43,282832,8432,20,720,7817,1537,105247,535,123,114,138,53,137,287,3577,397,1598,1582,63,163,1347,604,45483,11745
38069,358539,109,11005,43,14,10,2752,519,330706,1161,132,193,158,142,81,211,4513,1200,2123,225,76,87,2569,510,38866,36954
38095,185906,1050,21029,319,14,12,2478,1604,149311,557,64,101,87,54,56,152,3396,1044,1893,454,29,32,1177,993,20069,16686
38005,494862,1119,99807,44,1016,706,2654,3200,368273,1333,185,237,189,193,84,252,4862,1823,3791,254,612,417,2213,1598,53501,41146
38083,128334,23,26,4,10,4,2,12,122500,515,90,70,56,53,32,100,2844,530,496,130,48,57,590,142,13920,13702
38103,312828,571,5175,1526,15,11,24,1123,293211,1058,152,167,157,112,86,168,3537,1374,1538,671,74,88,1160,830,33961,32778
38027,199754,52,5152,1524,3,7,1727,609,183411,631,74,94,115,72,56,105,1999,657,1113,582,30,36,1256,449,21648,20497
38031,184602,49,347,1524,3,7,4,605,176103,589,69,92,107,64,53,90,1739,615,843,564,29,32,637,437,20086,19680
38049,307523,488,6888,43,15,13,4018,504,282403,967,88,163,109,124,83,199,4396,1183,2207,187,49,62,2871,463,33221,31548
38093,1167269,281,15142,5036,97,1657,6063,15131,1098352,3251,283,517,636,321,428,469,6021,3395,3743,849,196,412,3898,1091,128212,122654
38051,68419,4,808,11,5,0,502,100,62600,282,54,39,33,17,22,82,2026,291,610,90,17,19,594,213,7343,7002
38043,61644,514,8,7,0,2,0,500,55702,272,28,40,26,17,22,96,2864,566,210,80,16,22,321,331,6636,6231
38047,63695,4,805,908,7,0,2,101,58100,250,41,21,42,16,24,80,1409,261,571,549,0,17,287,200,6820,6497
38015,4143372,17036,152642,25572,654,9670,36102,36359,3811247,8564,755,1432,1582,1284,726,807,4168,10066,10112,2155,396,1133,9197,1713,456186,425031
38029,1125462,3846,76753,6035,194,3521,6138,16524,992874,2511,311,457,451,346,187,326,2244,2872,3336,1057,168,752,2805,1754,124168,110772
38037,106734,30,809,13,6,302,2910,1604,93704,471,56,54,67,56,36,138,2417,487,1013,161,47,221,1411,721,11440,10490
38059,910228,13542,42917,146,120,4460,5260,17190,808139,2221,232,348,294,283,311,318,2283,3191,3628,321,159,371,3313,1181,99556,90197
38057,195522,53,8436,519,9,1504,4458,2113,168812,639,97,105,63,108,75,108,2428,663,1670,339,61,583,1848,831,20957,18874
38065,1040986,13583,43648,165,126,5964,9062,18693,927237,2606,295,428,330,340,355,372,2259,3609,4031,376,183,924,4573,1827,113618,103508
38085,129577,1,98707,1710,0,0,2795,935,20598,118,44,39,19,10,31,33,1794,61,1100,787,9,11,480,295,13964,2287
38055,248209,63,58033,12,15,1105,599,2533,172927,708,132,114,101,92,91,182,5286,700,2307,167,57,618,922,1445,26786,19332
38001,97995,25,2013,6,2,0,7,5,92209,403,50,81,51,26,41,96,1217,415,624,105,26,31,467,95,10598,10316
