zip,data
98047,155
98055,83
98057,65
98063,25
98071,16
98105,1
98106,1
98109,1
98118,3
98146,1
98168,98
98178,1
98198,168
98201,70
98203,103
98233,2
98248,1
98261,1
98264,1
98270,1
98282,1
98290,58
98294,1
98329,1
98338,1
98354,1
98360,275
98371,106
98382,3
98390,104
98409,31
98421,38
98444,18
98498,34
98499,32
98502,1
98532,1
98537,1
98589,1
98601,1
98604,1
98619,3
98682,6
98812,1
98815,4
98841,1
98862,1
98942,1
99001,7
99005,1
99019,69
99027,3
99114,2
99141,5
99156,1
99163,7
99166,8
99181,1
99206,1
99211,53
99212,121
99213,15
99217,3
99218,6
99221,4
99224,47
99336,1
99669,4
99709,1
