zip,data
48109,661
48111,490
48113,661
48115,645
48117,629
48121,99
48123,99
48125,99
48127,103
48131,614
48133,546
48135,99
48137,277
48139,295
48141,99
48143,295
48145,546
48151,125
48153,125
48157,546
48159,614
48161,608
48165,299
48167,299
48169,277
48173,610
48175,299
48177,568
48179,607
48183,611
48185,125
48187,120
48189,291
48191,486
48193,611
48195,98
48197,487
48201,99
48203,103
48205,103
48207,99
48209,99
48211,103
48213,103
48215,94
48217,99
48219,103
48221,103
48223,103
48225,98
48227,103
48229,99
48231,99
48233,99
48235,103
48237,103
48239,103
48243,99
48255,99
48265,98
48267,99
48269,99
48275,99
48277,99
48279,99
48301,103
48303,103
48307,98
48309,98
48311,97
48313,97
48315,93
48317,98
48321,97
48323,103
48325,97
48327,97
48329,98
48331,103
48333,103
48335,125
48341,97
48343,97
48347,98
48353,293
48357,293
48359,98
48361,118
48363,118
48367,113
48371,118
48375,125
48377,125
48381,299
48383,293
48387,103
48391,299
48393,299
48397,103
48401,30
48411,104
48413,21
48415,74
48417,53
48419,26
48421,92
48423,92
48427,26
48429,232
48433,229
48435,33
48437,78
48439,259
48441,21
48445,21
48449,227
48451,277
48453,30
48455,113
48457,53
48461,48
48463,77
48465,22
48467,21
48469,26
48471,27
48473,234
48475,25
48501,234
48503,232
48505,75
48507,245
49001,217
49003,226
49005,226
49007,226
49009,226
49011,179
49013,217
49015,402
49017,402
49019,226
49021,412
49023,167
49027,226
49029,353
49031,168
49033,353
49035,215
49037,402
49039,168
49041,226
49043,168
49045,168
49047,168
49051,353
49053,225
49055,226
49057,168
50001,2
50003,2
50005,0
50007,2
50009,2
50011,1
50013,1
50021,2
50023,2
50025,8
50027,0
51001,2
51003,1
51005,1
51007,1
51009,0
51011,2
51015,1
51019,1
51023,2
51025,1
51027,2
51029,1
51031,1
51033,0
51035,1
51036,2
51037,1
51041,2
51045,1
51047,0
51049,1
51051,1
51053,0
51061,1
51063,1
51101,1
51103,1
51105,1
51109,1
51111,1
51510,8
51520,8
51530,8
51540,8
51550,8
51570,8
51630,0
51640,0
51650,0
53001,619
53003,1198
53005,1120
53007,1119
53011,765
53013,636
53015,781
53017,1128
53019,788
53021,988
53023,817
53027,1117
53029,1128
53031,523
53033,1075
53035,1147
53037,1075
53039,1199
53045,1120
53047,1239
53049,780
53051,1128
53057,780
53059,1239
53061,781
53063,781
53065,789
53069,1198
53073,817
53075,901
54001,2
54003,842
54005,2
54007,334
54009,8
54011,842
54013,334
54015,646
54017,366
54021,843
54023,647
54025,653
54027,614
54101,296
54103,0
54107,368
55001,831
55003,653
55005,376
55007,44
55009,843
55011,382
55013,105
55017,260
55019,963
55021,961
55025,257
55027,816
55029,163
55031,930
55033,930
55037,44
55041,826
55043,734
55045,105
55047,653
55049,847
55051,131
55053,963
55055,863
55057,1060
55063,44
55065,930
55067,44
55069,76
55071,831
55073,73
55075,869
55077,863
55078,202
55079,202
55083,837
55085,1027
55087,961
55089,843
55101,869
55103,869
55105,869
55107,869
55109,869
55111,869
55113,869
55115,869
55117,869
55119,869
55121,863
55123,863
55125,869
55127,869
55129,831
55133,869
56001,33
56003,126
56007,33
56009,33
56011,562
56013,33
56017,250
56019,33
56021,120
56023,33
56025,33
56027,33
56029,33
56031,33
56033,33
56035,229
56037,33
56039,33
56041,33
56043,196
56045,229
72001,0
72003,0
72005,0
72007,0
72011,0
72013,0
72015,0
72017,0
72019,0
72021,0
72023,0
72025,0
72027,0
72029,0
72031,0
72033,0
72035,0
72037,0
72039,0
72041,0
72043,0
72045,0
72047,0
72051,0
72053,0
72055,0
72057,0
72059,0
72061,0
72063,0
72065,0
72067,0
72069,0
72073,0
72075,0
72079,0
72081,0
72083,0
72085,0
72087,0
72089,0
72099,0
72101,0
72103,0
72105,0
72107,0
72111,0
72113,0
72115,0
72117,0
72119,0
72121,0
72123,0
72125,0
72127,0
72129,0
72131,0
72133,0
72135,0
72137,0
72139,0
72141,0
72143,0
72145,0
72149,0
72153,0
